txn_id,customer_id,txn_type,amount,txn_time,status
T05874,C0279,Purchase,37406.2,2024-11-21 02:03:55,Success
T05875,C0417,Deposit,6932.65,2024-12-15 20:16:53,Success
T05876,C0241,Withdrawal,23038.42,2024-10-23 15:05:18,Success
T05877,C0499,Transfer,8185.05,2025-01-07 19:12:48,Success
T05878,C0311,Withdrawal,46789.19,2025-05-04 00:00:02,Success
T05879,C0112,Withdrawal,85977.28,2024-09-21 05:57:57,Success
T05880,C0305,Deposit,58063.74,2024-11-09 19:51:52,Failed
T05881,C0077,Withdrawal,52148.5,2024-12-31 20:48:01,Success
T05882,C0030,Deposit,48255.82,2024-08-23 02:29:36,Success
T05883,C0246,Deposit,86558.57,2024-07-31 06:20:03,Success
T05884,C0027,Deposit,78689.39,2024-06-19 17:50:46,Success
T05885,C0022,Deposit,28633.93,2025-03-30 07:37:17,Success
T05886,C0152,Purchase,52637.41,2024-07-09 04:28:10,Failed
T05887,C0162,Transfer,65288.59,2025-04-25 07:10:19,Success
T05888,C0336,Deposit,84340.8,2024-07-22 05:31:11,Success
T05889,C0459,Deposit,21142.22,2025-04-10 19:27:25,Success
T05890,C0303,Withdrawal,38872.3,2024-10-31 16:14:24,Success
T05891,C0426,Purchase,37588.88,2024-11-16 14:03:20,Success
T05892,C0338,Withdrawal,44308.48,2024-12-20 23:09:00,Success
T05893,C0340,Withdrawal,15587.28,2025-03-16 01:10:26,Success
T05894,C0009,Purchase,29980.69,2024-12-14 06:52:17,Success
T05895,C0332,Deposit,43992.13,2024-12-11 11:37:39,Success
T05896,C0018,Online Fraud,83705.22,2024-08-27 17:39:21,Failed
T05897,C0158,Withdrawal,48424.32,2025-01-23 08:37:11,Success
T05898,C0473,Deposit,68782.42,2024-10-20 07:44:15,Failed
T05899,C0114,Purchase,94369.59,2025-04-24 04:16:54,Success
T05900,C0358,Transfer,80595.9,2025-03-25 23:52:03,Success
T05901,C0286,Deposit,84788.66,2024-11-13 21:57:01,Failed
T05902,C0347,Purchase,14149.99,2025-04-07 01:56:31,Success
T05903,C0314,Transfer,73830.1,2024-11-08 08:47:34,Failed
T05904,C0111,Withdrawal,78220.39,2024-08-04 08:08:22,Success
T05905,C0448,Withdrawal,15477.61,2024-06-10 22:14:15,Success
T05906,C0318,Withdrawal,66607.1,2024-08-09 08:11:52,Success
T05907,C0491,Transfer,79126.92,2025-03-12 02:14:03,Success
T05908,C0271,Online Fraud,9564.65,2025-02-03 04:40:23,Failed
T05909,C0075,Deposit,25765.86,2024-05-30 04:26:03,Success
T05910,C0415,Deposit,73327.63,2024-11-10 00:40:52,Success
T05911,C0480,Withdrawal,94603.13,2025-02-02 11:07:52,Failed
T05912,C0416,Withdrawal,32411.52,2024-05-30 08:33:56,Success
T05913,C0490,Purchase,45057.81,2024-07-15 15:39:27,Success
T05914,C0403,Purchase,43017.89,2024-12-28 12:01:28,Success
T05915,C0074,Deposit,94824.03,2025-03-21 04:28:14,Success
T05916,C0193,Deposit,37341.2,2025-01-08 18:26:39,Success
T05917,C0307,Online Fraud,59104.72,2025-02-27 22:14:42,Failed
T05918,C0041,Online Fraud,29844.1,2024-06-16 05:20:58,Failed
T05919,C0137,Transfer,26385.87,2024-07-01 18:40:01,Success
T05920,C0049,Purchase,56477.95,2025-04-18 14:52:37,Success
T05921,C0313,Withdrawal,97289.3,2024-08-02 10:40:00,Success
T05922,C0285,Online Fraud,63692.62,2025-02-14 10:03:13,Failed
T05923,C0437,Withdrawal,89194.37,2024-10-28 06:57:33,Success
T05924,C0153,Withdrawal,81151.98,2025-03-20 22:50:16,Success
T05925,C0140,Withdrawal,53714.75,2024-12-29 10:15:14,Success
T05926,C0316,Withdrawal,16348.38,2025-04-25 04:48:45,Success
T05927,C0195,Withdrawal,31035.24,2025-05-08 22:29:57,Success
T05928,C0190,Deposit,21362.92,2025-05-21 11:02:09,Success
T05929,C0079,Withdrawal,68563.0,2024-06-21 18:00:10,Success
T05930,C0267,Deposit,40399.02,2024-11-22 00:15:00,Success
T05931,C0115,Withdrawal,2731.0,2025-05-09 10:30:45,Success
T05932,C0106,Deposit,87381.4,2024-07-31 00:17:39,Success
T05933,C0224,Withdrawal,72744.06,2024-06-17 07:24:12,Success
T05934,C0246,Transfer,72170.73,2024-09-19 14:40:15,Success
T05935,C0494,Withdrawal,56462.67,2024-12-19 13:15:12,Success
T05936,C0303,Deposit,8559.28,2024-12-13 00:06:57,Success
T05937,C0166,Withdrawal,89025.43,2025-03-20 19:52:22,Failed
T05938,C0461,Deposit,38835.37,2024-09-29 09:46:44,Success
T05939,C0063,Deposit,90225.16,2024-10-21 23:36:12,Success
T05940,C0017,Purchase,42358.91,2025-02-20 08:18:06,Success
T05941,C0029,Online Fraud,70248.24,2025-03-12 08:13:48,Failed
T05942,C0172,Online Fraud,26290.93,2024-10-01 03:47:32,Failed
T05943,C0214,Withdrawal,68632.97,2024-09-22 15:30:50,Success
T05944,C0288,Withdrawal,98607.1,2025-04-07 04:39:34,Success
T05945,C0338,Deposit,23375.76,2024-12-09 00:42:05,Success
T05946,C0108,Deposit,45593.23,2024-10-22 20:22:48,Success
T05947,C0444,Withdrawal,56415.53,2025-05-04 04:56:13,Success
T05948,C0171,Withdrawal,14357.95,2024-06-11 17:51:44,Success
T05949,C0415,Online Fraud,62609.4,2025-03-04 13:04:07,Failed
T05950,C0164,Online Fraud,82303.64,2025-03-11 04:31:17,Failed
T05951,C0348,Deposit,16313.33,2025-02-02 19:54:56,Success
T05952,C0146,Purchase,11586.82,2024-06-29 06:54:23,Success
T05953,C0151,Transfer,57728.41,2024-09-25 12:06:04,Success
T05954,C0324,Withdrawal,9730.2,2024-12-03 01:10:05,Success
T05955,C0045,Withdrawal,56371.39,2024-11-24 07:35:47,Success
T05956,C0412,Withdrawal,47490.91,2025-03-23 04:48:03,Success
T05957,C0354,Online Fraud,50466.97,2025-04-10 15:38:28,Failed
T05958,C0129,Withdrawal,76565.65,2024-09-16 11:27:45,Success
T05959,C0100,Deposit,82291.56,2024-07-12 22:44:14,Success
T05960,C0188,Purchase,6396.97,2024-11-01 11:31:24,Failed
T05961,C0462,Withdrawal,71540.26,2024-09-18 02:06:42,Failed
T05962,C0208,Deposit,24985.28,2024-08-05 12:22:04,Success
T05963,C0317,Deposit,42740.27,2024-12-19 01:42:37,Success
T05964,C0196,Purchase,51779.9,2024-10-29 04:46:57,Success
T05965,C0320,Transfer,59095.8,2025-01-04 21:38:09,Success
T05966,C0128,Purchase,51691.94,2024-05-26 07:39:51,Success
T05967,C0479,Deposit,98652.73,2025-05-14 13:08:57,Success
T05968,C0196,Deposit,25555.7,2024-11-17 15:37:35,Success
T05969,C0487,Withdrawal,7050.85,2024-05-27 04:22:24,Success
T05970,C0078,Purchase,36149.84,2025-05-18 02:47:39,Success
T05971,C0127,Deposit,50725.29,2025-01-25 10:27:57,Success
T05972,C0160,Transfer,15212.84,2024-12-21 14:07:50,Success
T05973,C0365,Deposit,60188.58,2024-10-22 22:16:35,Success
T05974,C0086,Withdrawal,69503.82,2024-09-03 18:33:53,Success
T05975,C0497,Withdrawal,59713.64,2024-11-14 02:56:18,Success
T05976,C0347,Purchase,98274.38,2024-09-11 19:14:21,Failed
T05977,C0394,Deposit,16995.29,2025-05-06 20:44:47,Success
T05978,C0077,Transfer,71183.35,2024-10-26 23:55:08,Success
T05979,C0372,Deposit,2229.25,2025-01-08 10:22:47,Success
T05980,C0053,Withdrawal,88897.99,2024-09-27 09:18:59,Failed
T05981,C0423,Purchase,54196.0,2024-06-11 07:56:46,Success
T05982,C0052,Withdrawal,11998.87,2024-06-27 22:55:24,Success
T05983,C0060,Deposit,96763.04,2025-05-02 21:45:31,Success
T05984,C0295,Transfer,3555.15,2025-03-21 01:33:36,Success
T05985,C0154,Deposit,41631.45,2024-05-25 08:29:38,Success
T05986,C0061,Deposit,99669.64,2024-12-03 12:11:56,Failed
T05987,C0394,Withdrawal,45717.19,2025-02-16 08:44:40,Success
T05988,C0322,Transfer,35789.95,2024-06-13 11:02:03,Success
T05989,C0330,Withdrawal,71625.23,2024-10-13 02:50:33,Failed
T05990,C0313,Withdrawal,91014.6,2025-04-14 12:07:57,Failed
T05991,C0230,Withdrawal,35023.53,2024-11-16 13:55:16,Success
T05992,C0322,Deposit,8239.52,2024-07-15 23:18:38,Success
T05993,C0016,Deposit,50909.23,2024-12-17 12:26:46,Success
T05994,C0025,Withdrawal,75098.07,2025-01-01 13:38:24,Success
T05995,C0124,Deposit,39758.26,2024-07-05 03:38:52,Success
T05996,C0374,Purchase,89152.3,2024-11-25 04:49:48,Success
T05997,C0237,Deposit,78085.82,2024-05-28 23:05:01,Success
T05998,C0227,Withdrawal,82231.42,2025-03-29 20:00:09,Success
T05999,C0138,Transfer,12562.36,2025-04-08 13:40:02,Success
T06000,C0046,Deposit,3492.15,2025-04-10 07:38:39,Success
T06001,C0215,Withdrawal,62374.26,2024-12-25 17:29:21,Success
T06002,C0016,Withdrawal,53508.45,2024-07-30 05:11:31,Success
T06003,C0374,Withdrawal,65583.54,2025-04-11 19:08:08,Success
T06004,C0072,Withdrawal,59234.16,2025-04-01 13:35:29,Success
T06005,C0140,Deposit,28650.92,2024-10-11 14:38:17,Success
T06006,C0332,Withdrawal,11280.51,2025-01-12 16:57:47,Success
T06007,C0431,Withdrawal,34170.88,2024-09-02 06:29:13,Success
T06008,C0083,Deposit,86737.73,2024-09-06 19:05:50,Success
T06009,C0147,Deposit,8309.35,2024-07-31 05:53:20,Success
T06010,C0377,Deposit,63899.51,2024-10-18 04:29:59,Success
T06011,C0228,Purchase,80915.32,2024-10-21 15:15:57,Success
T06012,C0275,Withdrawal,31331.27,2025-03-01 16:39:39,Failed
T06013,C0061,Deposit,51761.55,2024-11-07 02:42:28,Success
T06014,C0423,Deposit,75232.32,2025-01-26 00:11:46,Success
T06015,C0400,Deposit,63766.7,2025-04-28 21:11:02,Success
T06016,C0354,Purchase,78747.84,2025-04-23 16:37:54,Success
T06017,C0314,Purchase,11685.52,2024-09-26 05:55:05,Success
T06018,C0071,Withdrawal,58238.83,2025-04-02 07:54:31,Failed
T06019,C0489,Purchase,94610.1,2024-10-31 11:31:41,Success
T06020,C0277,Deposit,44352.57,2025-03-12 00:40:03,Success
T06021,C0316,Withdrawal,80525.25,2025-02-13 07:14:48,Failed
T06022,C0124,Withdrawal,32995.45,2025-02-09 22:02:11,Success
T06023,C0441,Deposit,8785.51,2025-02-25 13:04:45,Failed
T06024,C0491,Withdrawal,96830.48,2025-02-19 03:52:27,Failed
T06025,C0145,Withdrawal,16149.19,2024-12-12 18:55:10,Success
T06026,C0204,Deposit,15587.15,2024-07-03 21:24:54,Success
T06027,C0208,Purchase,65292.32,2025-03-26 13:43:15,Success
T06028,C0316,Transfer,27733.54,2025-01-16 10:56:07,Failed
T06029,C0277,Deposit,15177.79,2025-02-27 16:57:41,Success
T06030,C0316,Deposit,84547.37,2024-12-10 22:12:47,Success
T06031,C0054,Transfer,83840.56,2025-03-28 23:49:44,Success
T06032,C0264,Deposit,4824.85,2025-05-11 10:32:16,Success
T06033,C0252,Deposit,8276.08,2025-04-19 12:35:00,Success
T06034,C0308,Withdrawal,18135.46,2024-05-28 12:03:15,Failed
T06035,C0377,Deposit,7718.51,2025-03-04 08:02:13,Success
T06036,C0212,Online Fraud,96922.23,2025-05-07 22:25:45,Failed
T06037,C0358,Withdrawal,75959.1,2025-03-05 02:44:17,Success
T06038,C0411,Deposit,95599.17,2025-04-24 15:00:42,Success
T06039,C0157,Deposit,63944.81,2025-04-08 11:52:13,Success
T06040,C0483,Deposit,84326.46,2025-04-26 05:28:50,Success
T06041,C0342,Purchase,48741.79,2024-08-10 16:39:44,Failed
T06042,C0485,Withdrawal,10992.08,2025-03-14 17:49:29,Success
T06043,C0208,Withdrawal,95477.57,2025-01-04 18:26:39,Success
T06044,C0410,Deposit,55358.27,2025-03-21 04:53:55,Success
T06045,C0178,Deposit,48868.91,2024-05-25 18:42:01,Success
T06046,C0089,Withdrawal,77691.79,2025-01-28 18:45:28,Failed
T06047,C0425,Transfer,24475.36,2024-08-26 06:29:58,Success
T06048,C0008,Deposit,29512.16,2024-07-26 12:58:15,Success
T06049,C0020,Deposit,51774.84,2024-10-03 10:41:05,Success
T06050,C0235,Withdrawal,77637.36,2025-01-04 17:45:04,Success
T06051,C0388,Withdrawal,26711.53,2025-04-03 12:37:42,Success
T06052,C0085,Deposit,30103.36,2025-04-06 21:21:39,Success
T06053,C0478,Withdrawal,49924.64,2025-02-04 07:12:11,Success
T06054,C0001,Deposit,154.37,2024-06-27 05:32:56,Success
T06055,C0394,Purchase,91553.25,2025-04-21 09:08:57,Success
T06056,C0218,Transfer,50889.0,2025-05-01 16:33:27,Failed
T06057,C0284,Deposit,29009.82,2025-03-27 13:19:46,Success
T06058,C0085,Withdrawal,16694.94,2024-09-15 18:17:45,Success
T06059,C0200,Withdrawal,80602.52,2024-10-23 02:22:31,Success
T06060,C0492,Withdrawal,47330.18,2025-01-26 06:30:43,Success
T06061,C0444,Purchase,53182.8,2024-08-28 04:41:01,Success
T06062,C0338,Withdrawal,63723.85,2025-04-04 02:43:24,Failed
T06063,C0425,Online Fraud,76182.03,2025-02-20 06:46:20,Failed
T06064,C0487,Transfer,16660.96,2024-12-02 21:57:55,Success
T06065,C0162,Transfer,89859.34,2024-12-11 11:07:05,Success
T06066,C0235,Deposit,82964.62,2024-09-24 05:15:09,Success
T06067,C0097,Purchase,36476.21,2024-08-23 01:34:48,Success
T06068,C0323,Deposit,12467.56,2025-03-24 02:22:45,Success
T06069,C0269,Withdrawal,527.83,2024-07-22 22:20:42,Success
T06070,C0194,Deposit,96735.34,2025-02-20 03:07:30,Success
T06071,C0290,Transfer,43232.2,2025-02-23 00:49:41,Success
T06072,C0218,Purchase,58521.44,2024-07-06 13:30:46,Success
T06073,C0194,Online Fraud,61186.05,2024-09-15 05:36:14,Failed
T06074,C0073,Withdrawal,24376.2,2025-05-08 13:49:34,Success
T06075,C0021,Deposit,95984.34,2024-10-08 17:14:36,Success
T06076,C0136,Purchase,41807.77,2024-08-07 14:21:22,Success
T06077,C0342,Purchase,51324.35,2024-12-13 01:53:32,Success
T06078,C0436,Deposit,94846.28,2025-05-06 05:30:18,Success
T06079,C0043,Withdrawal,68642.06,2025-04-11 09:45:59,Success
T06080,C0155,Deposit,90649.82,2024-10-03 23:05:39,Success
T06081,C0226,Deposit,30250.17,2025-05-22 22:02:50,Success
T06082,C0091,Purchase,69476.56,2024-07-16 14:26:05,Success
T06083,C0039,Deposit,24889.39,2024-07-16 16:12:55,Success
T06084,C0208,Purchase,44904.14,2024-07-20 15:47:02,Success
T06085,C0458,Deposit,60545.36,2025-01-12 09:59:32,Success
T06086,C0086,Withdrawal,39807.43,2024-12-15 22:13:59,Success
T06087,C0342,Deposit,87127.67,2025-04-01 12:16:29,Failed
T06088,C0169,Deposit,63856.51,2024-12-07 06:24:32,Success
T06089,C0264,Deposit,88198.78,2024-09-02 17:35:28,Success
T06090,C0467,Withdrawal,28218.76,2025-02-16 09:12:11,Success
T06091,C0021,Deposit,15359.48,2024-12-18 05:35:29,Success
T06092,C0322,Transfer,31379.88,2024-07-24 12:09:28,Success
T06093,C0176,Withdrawal,75850.21,2024-08-30 10:38:04,Success
T06094,C0436,Withdrawal,33312.81,2024-07-13 15:25:20,Success
T06095,C0153,Withdrawal,71781.57,2024-07-09 15:36:20,Success
T06096,C0353,Deposit,68680.64,2024-10-20 23:31:10,Success
T06097,C0263,Transfer,60250.07,2024-06-15 11:59:06,Success
T06098,C0156,Deposit,55098.97,2025-02-01 06:57:25,Success
T06099,C0180,Deposit,82470.34,2024-12-19 12:13:57,Success
T06100,C0220,Withdrawal,82371.29,2024-11-10 19:41:49,Success
T06101,C0240,Deposit,65527.37,2025-03-26 17:27:37,Success
T06102,C0416,Purchase,6120.12,2024-05-30 22:31:59,Success
T06103,C0069,Withdrawal,52317.29,2024-07-04 17:23:57,Failed
T06104,C0168,Deposit,3209.8,2024-12-26 13:54:05,Success
T06105,C0237,Deposit,40499.61,2024-12-27 12:08:53,Success
T06106,C0442,Purchase,5961.81,2024-12-14 17:06:35,Success
T06107,C0492,Deposit,78994.26,2025-04-19 04:04:54,Success
T06108,C0215,Purchase,42555.76,2024-06-01 03:17:25,Success
T06109,C0303,Deposit,12742.83,2025-02-14 20:57:01,Failed
T06110,C0296,Deposit,34211.85,2024-06-05 16:40:34,Success
T06111,C0309,Deposit,2843.64,2024-10-28 07:58:35,Success
T06112,C0337,Deposit,17161.33,2024-07-19 18:01:57,Failed
T06113,C0449,Online Fraud,22799.6,2025-04-15 15:16:44,Failed
T06114,C0277,Deposit,14966.34,2024-07-11 17:24:54,Success
T06115,C0422,Online Fraud,91656.28,2025-05-21 12:30:20,Failed
T06116,C0257,Withdrawal,30749.58,2024-08-14 11:36:56,Success
T06117,C0406,Withdrawal,2928.73,2025-02-12 14:15:40,Success
T06118,C0118,Withdrawal,40552.09,2025-01-17 05:03:09,Success
T06119,C0233,Transfer,30870.96,2024-12-05 00:35:09,Success
T06120,C0450,Withdrawal,84238.96,2025-03-17 14:55:34,Failed
T06121,C0018,Deposit,45923.59,2024-12-25 22:14:23,Success
T06122,C0408,Deposit,27320.68,2025-05-02 04:12:01,Success
T06123,C0271,Withdrawal,57515.11,2024-08-16 11:34:03,Success
T06124,C0049,Deposit,16601.64,2025-03-09 18:31:35,Success
T06125,C0410,Purchase,16961.21,2024-10-25 00:21:00,Success
T06126,C0100,Deposit,25063.65,2024-09-10 09:20:05,Success
T06127,C0192,Purchase,71396.53,2024-12-18 12:07:44,Success
T06128,C0146,Deposit,44635.18,2025-03-12 00:19:13,Success
T06129,C0256,Deposit,94479.34,2025-03-18 22:03:19,Failed
T06130,C0276,Purchase,30878.11,2025-02-01 22:04:07,Success
T06131,C0361,Transfer,6374.36,2024-12-03 04:01:29,Failed
T06132,C0386,Purchase,56538.79,2025-03-21 01:40:12,Success
T06133,C0431,Deposit,51918.12,2025-02-14 22:08:03,Success
T06134,C0116,Deposit,42933.22,2024-12-16 20:06:40,Success
T06135,C0219,Deposit,89190.55,2024-10-17 12:27:04,Success
T06136,C0428,Withdrawal,98206.3,2025-02-25 12:30:30,Success
T06137,C0334,Purchase,33288.77,2024-08-20 04:38:55,Failed
T06138,C0250,Withdrawal,34037.67,2024-06-05 15:15:28,Success
T06139,C0160,Withdrawal,28218.45,2024-06-08 19:43:50,Success
T06140,C0142,Deposit,57293.56,2025-02-26 04:44:02,Success
T06141,C0033,Purchase,14289.52,2024-08-23 08:27:04,Success
T06142,C0288,Transfer,22764.59,2025-02-10 00:47:43,Success
T06143,C0331,Withdrawal,38860.66,2025-04-22 12:08:08,Success
T06144,C0420,Deposit,56897.53,2024-12-26 16:29:50,Success
T06145,C0445,Deposit,23072.28,2025-05-13 08:39:09,Success
T06146,C0201,Deposit,37351.93,2024-10-28 15:39:10,Success
T06147,C0205,Purchase,19585.94,2025-02-17 18:13:00,Success
T06148,C0125,Purchase,49550.74,2024-06-23 08:44:57,Success
T06149,C0291,Deposit,33171.89,2024-07-09 08:07:37,Success
T06150,C0242,Purchase,46873.55,2024-08-02 22:58:35,Success
T06151,C0143,Withdrawal,79872.89,2024-09-24 23:23:10,Success
T06152,C0137,Deposit,37111.45,2025-02-24 17:34:58,Success
T06153,C0048,Online Fraud,82478.35,2025-01-12 05:03:48,Failed
T06154,C0248,Deposit,60843.44,2024-08-23 17:28:52,Success
T06155,C0195,Deposit,32141.21,2024-06-23 05:55:41,Success
T06156,C0181,Purchase,93429.75,2024-07-08 04:41:37,Success
T06157,C0087,Deposit,51131.56,2025-01-03 15:18:27,Success
T06158,C0131,Deposit,73070.36,2024-11-21 23:39:36,Success
T06159,C0454,Transfer,85397.7,2025-03-22 13:53:19,Success
T06160,C0072,Purchase,67840.73,2025-01-02 09:28:19,Failed
T06161,C0233,Purchase,69139.47,2025-03-22 23:37:58,Failed
T06162,C0380,Withdrawal,35519.35,2025-02-03 02:04:59,Success
T06163,C0264,Deposit,9948.7,2024-06-06 04:33:41,Success
T06164,C0490,Withdrawal,50871.31,2024-12-11 09:09:01,Success
T06165,C0025,Deposit,42122.05,2024-11-02 13:11:43,Success
T06166,C0470,Deposit,22248.22,2025-03-25 22:55:40,Success
T06167,C0323,Deposit,60911.17,2024-07-06 03:38:39,Success
T06168,C0442,Deposit,18393.61,2025-04-15 13:35:28,Success
T06169,C0041,Transfer,97145.05,2025-05-11 19:23:56,Success
T06170,C0311,Withdrawal,70970.85,2024-10-26 08:42:48,Success
T06171,C0019,Withdrawal,27588.5,2025-05-13 07:10:42,Success
T06172,C0214,Purchase,44295.18,2024-07-04 03:40:48,Success
T06173,C0066,Transfer,41999.38,2025-05-01 23:42:32,Success
T06174,C0071,Deposit,91922.77,2024-08-23 22:12:56,Success
T06175,C0113,Deposit,90384.71,2025-04-29 21:31:37,Success
T06176,C0246,Deposit,30814.54,2024-08-11 10:27:56,Success
T06177,C0250,Online Fraud,7910.86,2025-04-01 09:13:22,Failed
T06178,C0231,Purchase,28677.46,2024-11-21 20:47:19,Failed
T06179,C0382,Purchase,77280.25,2024-12-05 21:17:14,Success
T06180,C0211,Deposit,1100.86,2025-03-25 09:08:54,Success
T06181,C0273,Withdrawal,2279.3,2024-08-18 18:19:59,Failed
T06182,C0284,Withdrawal,11425.06,2025-05-08 13:44:10,Success
T06183,C0057,Purchase,11960.82,2025-04-25 17:40:54,Success
T06184,C0180,Purchase,59508.04,2024-12-24 02:37:01,Success
T06185,C0136,Withdrawal,16704.1,2024-05-24 21:16:07,Success
T06186,C0171,Withdrawal,82872.16,2024-05-26 22:55:34,Success
T06187,C0022,Withdrawal,84192.39,2025-04-18 16:10:29,Success
T06188,C0356,Deposit,42248.64,2024-11-25 09:47:38,Success
T06189,C0335,Deposit,20282.86,2024-11-03 04:05:11,Success
T06190,C0068,Deposit,84450.14,2024-09-10 13:50:35,Success
T06191,C0429,Purchase,59446.21,2025-01-29 06:59:47,Success
T06192,C0424,Deposit,85264.31,2024-11-04 22:16:48,Success
T06193,C0251,Withdrawal,59235.97,2025-02-22 09:25:25,Failed
T06194,C0160,Purchase,85031.73,2024-05-25 04:56:01,Success
T06195,C0278,Deposit,96074.85,2024-09-05 11:20:40,Success
T06196,C0191,Deposit,72954.94,2024-12-17 19:33:56,Success
T06197,C0499,Withdrawal,94325.8,2025-01-19 19:52:59,Failed
T06198,C0324,Deposit,16119.52,2025-01-28 07:12:20,Success
T06199,C0463,Deposit,51575.11,2024-10-13 07:00:47,Success
T06200,C0426,Purchase,43125.32,2025-02-20 08:49:41,Success
T06201,C0374,Deposit,20744.33,2025-04-27 08:14:32,Failed
T06202,C0330,Withdrawal,75046.91,2025-04-27 17:49:13,Failed
T06203,C0052,Withdrawal,25171.92,2024-06-30 02:45:48,Failed
T06204,C0308,Online Fraud,89773.78,2024-05-31 02:03:08,Failed
T06205,C0278,Deposit,46081.13,2024-09-21 19:36:01,Success
T06206,C0071,Deposit,11730.56,2025-04-17 02:20:19,Success
T06207,C0122,Deposit,29804.37,2024-05-26 15:19:53,Success
T06208,C0401,Purchase,19338.58,2025-04-07 17:13:28,Success
T06209,C0011,Online Fraud,88615.57,2024-11-22 19:41:09,Failed
T06210,C0365,Withdrawal,67764.26,2024-06-11 17:42:23,Success
T06211,C0247,Transfer,71338.47,2025-04-04 09:12:58,Success
T06212,C0227,Online Fraud,47937.92,2024-09-14 11:11:25,Failed
T06213,C0474,Purchase,28085.5,2024-09-20 13:59:59,Success
T06214,C0171,Deposit,79081.34,2025-05-12 12:08:26,Success
T06215,C0025,Purchase,26067.48,2024-10-23 00:13:52,Success
T06216,C0377,Withdrawal,92595.29,2024-05-27 05:37:22,Success
T06217,C0390,Deposit,11940.63,2024-11-02 08:57:12,Success
T06218,C0117,Purchase,14179.65,2024-08-29 22:47:02,Success
T06219,C0063,Transfer,27153.99,2025-02-19 09:47:11,Success
T06220,C0273,Deposit,51604.88,2025-02-10 11:36:29,Success
T06221,C0372,Online Fraud,4577.65,2024-06-18 11:06:50,Failed
T06222,C0017,Transfer,69811.56,2024-12-01 11:00:44,Success
T06223,C0488,Withdrawal,96780.12,2024-11-28 11:14:17,Success
T06224,C0319,Deposit,29019.42,2025-03-20 01:23:25,Success
T06225,C0271,Withdrawal,92301.33,2025-05-15 04:25:52,Success
T06226,C0163,Deposit,11444.39,2025-04-04 10:51:33,Success
T06227,C0484,Purchase,7131.12,2025-05-06 19:54:44,Success
T06228,C0288,Purchase,32284.03,2024-12-15 16:05:10,Success
T06229,C0226,Withdrawal,47024.46,2024-10-26 20:48:40,Success
T06230,C0422,Deposit,60856.15,2025-01-11 17:11:09,Success
T06231,C0436,Withdrawal,68834.26,2025-02-19 02:26:13,Success
T06232,C0421,Deposit,90048.15,2025-02-22 14:50:45,Success
T06233,C0224,Withdrawal,18228.02,2024-12-29 10:46:10,Success
T06234,C0003,Transfer,96856.11,2025-05-03 04:40:04,Success
T06235,C0052,Deposit,53557.2,2025-02-24 23:04:47,Success
